AN,NO_SEQ_COLL,MS_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,GRAVITE,NB_VICTIMES_TOTAL,NB_VEH_IMPLIQUES_ACCDN,"			""REG_ADM""",VITESSE_AUTOR,CD_GENRE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,CD_CATEG_ROUTE,CD_ASPCT_ROUTE,"			""CD_LOCLN_ACCDN""",CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_COND_METEO,IND_AUTO_CAMION_LEGER,IND_VEH_LOURD,IND_MOTO_CYCLO,"			""IND_VELO""",IND_PIETON
2018,2018 _ 2738,2,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 2739,2,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,18.0,2.0,3.0,1.0,Droit,33.0,23.0,,18.0,O,N,N,N,N
2018,2018 _ 2740,2,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,3.0,2.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 2741,2,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,33.0,1.0,,17.0,O,O,N,N,N
2018,2018 _ 2742,2,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06),,objet fixe,16.0,1.0,4.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2743,2,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,4.0,1.0,Droit,34.0,23.0,,12.0,O,O,N,N,N
2018,2018 _ 2744,2,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,3.0,3.0,1.0,Droit,12.0,23.0,,17.0,O,O,N,N,N
2018,2018 _ 2745,2,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,,15.0,1.0,3.0,1.0,Droit,99.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2746,2,12:00:00-15:59:00,SEM,Léger,1,1.0,Montréal (06),<50,piéton,12.0,1.0,3.0,1.0,Droit,33.0,23.0,,,O,N,N,N,O
2018,2018 _ 2747,2,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,1.0,4.0,2.0,Droit,99.0,23.0,,17.0,O,O,N,N,N
2018,2018 _ 2748,2,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,15.0,1.0,2.0,1.0,Droit,34.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 2749,2,04:00:00-07:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,16.0,1.0,3.0,1.0,Droit,34.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 2750,2,,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,1.0,4.0,2.0,Droit,99.0,,,11.0,O,N,N,N,N
2018,2018 _ 2751,2,12:00:00-15:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2752,2,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,15.0,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 2753,2,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,17.0,2.0,2.0,1.0,Droit,34.0,1.0,,17.0,O,O,N,N,N
2018,2018 _ 2754,2,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06),<50,piéton,,4.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,O
2018,2018 _ 2755,2,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,12.0,3.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 2756,2,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,4.0,1.0,Droit,33.0,1.0,,12.0,O,O,N,N,N
2018,2018 _ 2757,2,08:00:00-11:59:00,SEM,Léger,1,2.0,Montréal (06),,véhicule,12.0,1.0,2.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2758,2,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 2759,2,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,2.0,1.0,Droit,12.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 2760,2,12:00:00-15:59:00,SEM,Léger,2,2.0,Montréal (06), 50,véhicule,16.0,1.0,9.0,1.0,Droit,12.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 2761,2,00:00:00-03:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,objet fixe,17.0,3.0,9.0,2.0,Droit,99.0,9.0,,11.0,N,O,N,N,N
2018,2018 _ 2762,2,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),,véhicule,12.0,1.0,2.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2763,2,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,11.0,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,N,O,N,N,N
2018,2018 _ 2764,2,00:00:00-03:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,3.0,3.0,2.0,Droit,40.0,,,11.0,O,N,N,N,N
2018,2018 _ 2765,2,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,12.0,3.0,3.0,1.0,Droit,40.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2766,2,04:00:00-07:59:00,FDS,Dommages matériels seulement,0,9.0,Montréal (06),,véhicule,11.0,3.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2767,2,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,18.0,4.0,4.0,1.0,Courbe,69.0,1.0,,12.0,O,N,N,N,N
2018,2018 _ 2768,2,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,sans collision,12.0,1.0,4.0,1.0,Droit,,45.0,,11.0,O,N,N,N,N
2018,2018 _ 2769,2,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06), 50,sans collision,12.0,3.0,4.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2770,2,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06), 50,sans collision,12.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,N,O,N,N,N
2018,2018 _ 2771,2,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2772,2,16:00:00-19:59:00,SEM,Léger,1,9.0,Montréal (06),,véhicule,12.0,2.0,2.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2773,2,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,3.0,4.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2774,3,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,12.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 2775,3,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2776,3,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,3.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2777,3,20:00:00-23:59:00,SEM,Léger,1,9.0,Montréal (06),<50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 2778,3,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,12.0,3.0,4.0,1.0,Droit,69.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2779,3,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,19.0,4.0,2.0,1.0,Droit,99.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 2780,3,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2781,3,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,12.0,O,O,N,N,N
2018,2018 _ 2782,3,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,,1.0,1.0,1.0,Droit,,23.0,,,O,N,N,N,N
2018,2018 _ 2783,3,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2784,3,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,16.0,3.0,4.0,1.0,Courbe,34.0,23.0,,18.0,O,N,N,N,N
2018,2018 _ 2785,3,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,33.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 2786,3,16:00:00-19:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,12.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2787,3,08:00:00-11:59:00,SEM,Léger,1,1.0,Montréal (06),<50,piéton,16.0,1.0,3.0,2.0,Droit,99.0,9.0,,17.0,N,O,N,N,O
2018,2018 _ 2788,3,,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,12.0,1.0,2.0,1.0,Droit,99.0,1.0,,17.0,N,N,N,N,N
2018,2018 _ 2789,3,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 2790,3,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06),<50,véhicule,11.0,2.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2791,3,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,1.0,3.0,2.0,Droit,99.0,,,11.0,O,O,N,N,N
2018,2018 _ 2792,3,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,,,11.0,O,N,N,N,N
2018,2018 _ 2793,3,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2794,3,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2795,3,04:00:00-07:59:00,FDS,Dommages matériels seulement,0,1.0,Montréal (06),<50,objet fixe,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2796,3,12:00:00-15:59:00,FDS,Léger,1,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2797,3,16:00:00-19:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,3.0,3.0,2.0,Droit,99.0,23.0,,,O,N,N,N,N
2018,2018 _ 2798,3,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,12.0,,3.0,2.0,Droit,99.0,,,12.0,O,N,N,N,N
2018,2018 _ 2799,3,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 2800,3,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2801,1,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,2.0,2.0,1.0,Droit,34.0,1.0,,12.0,O,O,N,N,N
2018,2018 _ 2802,3,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2803,3,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2804,3,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06),<50,piéton,11.0,1.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,O
2018,2018 _ 2805,3,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,3.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2806,3,20:00:00-23:59:00,FDS,Léger,1,1.0,Montréal (06),<50,piéton,11.0,3.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,O
2018,2018 _ 2807,3,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),<50,objet fixe,11.0,3.0,2.0,1.0,Droit,,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2808,2,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,12.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 2809,3,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2810,3,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),<50,véhicule,11.0,2.0,2.0,1.0,Courbe,12.0,23.0,,11.0,N,N,N,N,N
2018,2018 _ 2811,3,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2812,3,20:00:00-23:59:00,SEM,Léger,1,1.0,Montréal (06), 50,sans collision,11.0,3.0,4.0,1.0,Droit,34.0,9.0,,12.0,N,N,O,N,N
2018,2018 _ 2813,3,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,12.0,O,O,N,N,N
2018,2018 _ 2814,3,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,45.0,,12.0,O,O,N,N,N
2018,2018 _ 2815,3,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,12.0,3.0,2.0,1.0,Droit,12.0,1.0,,14.0,O,N,N,N,N
2018,2018 _ 2816,4,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,objet fixe,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,N,O,N,N,N
2018,2018 _ 2817,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,3.0,2.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2818,4,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,11.0,1.0,3.0,1.0,Droit,69.0,23.0,,12.0,N,O,N,N,N
2018,2018 _ 2819,4,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 2820,4,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),<50,objet fixe,11.0,1.0,2.0,1.0,Droit,33.0,1.0,,11.0,N,O,N,N,N
2018,2018 _ 2821,4,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,99.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2822,4,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),<50,piéton,11.0,1.0,2.0,1.0,Droit,33.0,,,11.0,O,N,N,N,N
2018,2018 _ 2823,4,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 2824,4,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,11.0,3.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2825,2,,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,16.0,2.0,4.0,2.0,Droit,99.0,9.0,,12.0,N,O,N,N,N
2018,2018 _ 2826,4,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2827,4,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,99.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 2828,4,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,34.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 2829,4,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Courbe,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2830,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,12.0,3.0,3.0,1.0,Droit,33.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2831,4,20:00:00-23:59:00,SEM,Léger,1,9.0,Montréal (06),<50,véhicule,12.0,3.0,3.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2832,4,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2833,4,04:00:00-07:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,12.0,3.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2834,4,12:00:00-15:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2835,4,12:00:00-15:59:00,FDS,Léger,1,9.0,Montréal (06),<50,véhicule,12.0,2.0,2.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2836,4,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2837,4,04:00:00-07:59:00,FDS,Léger,1,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2838,4,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,1.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2839,4,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2840,4,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,34.0,1.0,,11.0,N,O,N,N,N
2018,2018 _ 2841,4,,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,autre,11.0,1.0,4.0,1.0,Courbe,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2842,4,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,,11.0,1.0,3.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2843,4,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,autre,14.0,1.0,4.0,1.0,Droit,34.0,23.0,O,11.0,O,N,N,N,N
2018,2018 _ 2844,4,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,69.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2845,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,12.0,3.0,2.0,1.0,Droit,34.0,1.0,,14.0,O,N,N,N,N
2018,2018 _ 2846,4,00:00:00-03:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,12.0,3.0,3.0,2.0,Droit,,,,14.0,O,N,N,N,N
2018,2018 _ 2847,4,04:00:00-07:59:00,SEM,Léger,1,2.0,Montréal (06),,véhicule,12.0,1.0,2.0,1.0,Droit,,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2848,4,12:00:00-15:59:00,SEM,Léger,1,9.0,Montréal (06), 50,véhicule,12.0,1.0,5.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2849,4,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),,véhicule,12.0,1.0,4.0,1.0,Droit,34.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 2850,4,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,3.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2851,4,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,2.0,1.0,Droit,34.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 2852,4,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,12.0,3.0,2.0,1.0,Courbe,,23.0,,14.0,O,O,N,N,N
2018,2018 _ 2853,4,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,2.0,3.0,2.0,Droit,40.0,9.0,,14.0,O,N,N,N,N
2018,2018 _ 2854,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,12.0,3.0,4.0,1.0,Droit,69.0,1.0,,14.0,O,N,N,N,N
2018,2018 _ 2855,5,12:00:00-15:59:00,SEM,Léger,1,9.0,Montréal (06),,véhicule,11.0,1.0,4.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 2856,5,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,34.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 2857,5,,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 2858,5,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,11.0,3.0,5.0,1.0,Courbe,12.0,1.0,O,11.0,N,O,N,N,N
2018,2018 _ 2859,1,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,3.0,2.0,1.0,Droit,33.0,23.0,,17.0,O,O,N,N,N
2018,2018 _ 2860,5,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,4.0,1.0,Droit,69.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 2861,5,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2862,5,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,12.0,1.0,3.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 2863,5,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,12.0,1.0,,14.0,O,O,N,N,N
2018,2018 _ 2864,5,00:00:00-03:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),<50,autre,11.0,3.0,2.0,1.0,Courbe,34.0,23.0,,16.0,O,N,N,N,N
2018,2018 _ 2865,5,,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 2866,5,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
